"datetime";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2_w";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month";"impute_temp";"impute_sal";"impute_pco2_w";"impute_ta";"impute_dic";"impute_Pt";"impute_Sit"
2012-01-10;50;15.13;38.09;2560.56201;2269.40379;0.4;0.166;0.19;NA;NA;NA;NA;0.0340358541527613;1.68526100704958;1;1;2;1;5;8.09948196200363;1.37673485269301e-05;375.404526109342;376.763369743987;375.316659966057;376.675319681974;377.942500878986;386.134100663347;0.00204893150195049;0.00020670493952257;3.08257500759933;4.78060909933059;8.05530547048457;2554.51185035442;2264.04158624311;"2012-01";2012;"01";15.13;38.09;376.763369743987;2560.56201;2269.40379;0.0340358541527613;1.68526100704958
2012-01-17;50;14.83;38.1;2552.11032;2246.79927;0.236;0.201;0.23;NA;NA;NA;NA;0.0340333626828192;1.77265200487941;1;1;3;1;5;8.12838718424804;1.27799668327176e-05;345.358895664063;346.6137205308;345.278687535889;346.533343393594;347.696183262902;355.261028714786;0.00201878693264947;0.0002152323705178;3.20730712690739;4.97727289440932;8.07944350283795;2545.41186771654;2240.90215905512;"2012-01";2012;"01";14.83;38.1;346.6137205308;2552.11032;2246.79927;0.0340333626828192;1.77265200487941
2012-01-24;50;NA;NA;NA;NA;0.403;0.242;NA;NA;NA;NA;NA;NA;NA;1;1;4;NA;NA;8.12494026284377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.07514176595963;NA;NA;"2012-01";2012;"01";14.7736424121108;38.105;346.002633037427;2553.13768549338;2250.34585100254;0.046179210624204;1.87330164029317
2012-01-31;50;14.38;38.11;2551.81026;2253.20055;NA;NA;0.09;NA;NA;NA;NA;NA;NA;1;1;5;1;5;8.12428732252042;1.30998578010239e-05;349.215651262216;350.491788766611;349.135524467591;350.41149142144;351.582751589826;359.276560930382;0.0020293154887668;0.00021078520343217;3.13767659212028;4.87388474312958;8.06840654809623;2544.44476200472;2246.6969535555;"2012-01";2012;"01";14.38;38.11;350.491788766611;2551.81026;2253.20055;0.0583250585655889;1.97395127570692
2012-02-07;50;NA;NA;NA;NA;0.43;1.03;0.16;NA;NA;NA;NA;NA;NA;1;2;6;NA;NA;8.107948685295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.05133783918689;NA;NA;"2012-02";2012;"02";14.3269063561135;38.16;361.094912973365;2560.85096269841;2271.5104236697;0.0704709065069738;2.07460091112068
2012-02-14;50;13.17;38.21;2567.5134;2285.70705;0.211;1.834;0.17;NA;NA;NA;NA;0.0826167544483586;2.17525054653443;1;2;7;1;5;8.11175750673968;1.41667056307799e-05;364.03120135189;365.382238056685;363.950526210374;365.301386523118;366.50918969979;374.655944887997;0.00207168661653805;0.00019985372783116;2.9655511581581;4.61779344570907;8.03723546434469;2553.40249149437;2273.14493326354;"2012-02";2012;"02";13.17;38.21;365.382238056685;2567.5134;2285.70705;0.0826167544483586;2.17525054653443
2012-02-21;50;13.42;38.16;2562.46239;2269.75386;0.404;0.907;0.28;NA;NA;NA;NA;0.0437421620587952;2.02088788711634;1;2;8;1;5;8.12748766502886;1.34395999577786e-05;347.943863840246;349.231043659836;347.866191187679;349.153202118522;350.31027120345;358.071694091751;0.00204953167338207;0.00020678258666014;3.07090206920527;4.77954651738624;8.05671867615287;2551.71831289308;2260.23707232704;"2012-02";2012;"02";13.42;38.16;349.231043659836;2562.46239;2269.75386;0.0437421620587952;2.02088788711634
2012-02-28;50;13.38;38.17;2566.16313;2273.05452;0.328;0.893;0.2;NA;NA;NA;NA;0.043741473707894;1.81770124075026;1;2;9;1;5;8.12818752264485;1.34492900893731e-05;347.782386621511;349.069627952565;347.704838141777;348.991910706099;350.148027080098;357.90986451469;0.00205246898776875;0.00020713624214187;3.07570324369778;4.78738351782334;8.0567905841152;2554.73405658894;2262.93088184438;"2012-02";2012;"02";13.38;38.17;349.069627952565;2566.16313;2273.05452;0.043741473707894;1.81770124075026
2012-03-06;50;13.42;38.18;2565.46299;2270.9541;0.324;0.632;0.25;NA;NA;NA;NA;0.0437415027304053;1.7807651778245;1;3;10;1;5;8.1298655012001;1.3364820716374e-05;346.046950145383;347.327109866791;345.969688406245;347.249680135922;348.400456374234;356.119549343233;0.00204957816064473;0.00020801111863889;3.08873070974641;4.80724811219968;8.05907669388163;2553.36808852803;2260.24766369827;"2012-03";2012;"03";13.42;38.18;347.327109866791;2565.46299;2270.9541;0.0437415027304053;1.7807651778245
2012-03-13;50;13.44;38.16;2565.76305;2275.05492;0.182;0.628;0.51;NA;NA;NA;NA;0.0437423416266285;1.61457843204067;1;3;11;1;5;8.12343488873232;1.36005824554461e-05;352.330126399095;353.633205318347;352.251426844276;353.554334715238;354.72619746114;362.583466966526;0.00205580621033896;0.00020564812720558;3.05417583145011;4.75332098890017;8.05300331249024;2555.0051336478;2265.51590566038;"2012-03";2012;"03";13.44;38.16;353.633205318347;2565.76305;2275.05492;0.0437423416266285;1.61457843204067
2012-03-20;50;13.45;38.15;2558.61162;2263.9527;0.218;0.306;0.43;NA;NA;NA;NA;0.0437427611191755;1.63111895906614;1;3;12;1;5;8.13089888473992;1.32815809468897e-05;344.153511930961;345.42617556669;344.076621707097;345.349118267165;346.493894824926;354.16775541458;0.00204275055732781;0.00020792056172529;3.08819417894203;4.80619104406288;8.06057373068189;2548.55154809961;2255.05118217562;"2012-03";2012;"03";13.45;38.15;345.42617556669;2558.61162;2263.9527;0.0437427611191755;1.63111895906614
2012-03-27;50;13.51;38.16;2564.31276;2268.65364;0.325;0.148;0.52;NA;NA;NA;NA;0.043742971366329;1.58543969552184;1;3;13;1;5;8.13075945636763;1.32907720366967e-05;345.052156237437;346.327164723734;344.974919206198;346.249760086905;347.398157471744;355.086092262184;0.00204659008382257;0.00020877278414072;3.10101514480084;4.82553195376074;8.06135992322693;2553.5609245283;2259.14146540881;"2012-03";2012;"03";13.51;38.16;346.327164723734;2564.31276;2268.65364;0.043742971366329;1.58543969552184
2012-04-03;50;13.95;38.14;2561.06211;2259.15174;0.063;0.035;0.63;NA;NA;NA;NA;0.0340259366436318;1.54477752362088;2;4;14;1;5;8.1348650906095;1.29448886032035e-05;340.627920219654;341.879513389628;340.550690500386;341.802117710103;342.940279856445;350.486561942147;0.00203331871545951;0.00021288813593728;3.16542275153476;4.92134934902491;8.07225783221812;2551.66125275301;2250.85910120608;"2012-04";2012;"04";13.95;38.14;341.879513389628;2561.06211;2259.15174;0.0340259366436318;1.54477752362088
2012-04-10;50;13.61;38.15;2555.46099;2265.05292;0.302;0.396;0.38;NA;NA;NA;NA;0.0534651381144876;1.5514610987404;2;4;15;1;5;8.12173272201027;1.35364071144629e-05;352.49870655036;353.799576051289;352.419572252701;353.720270405755;354.894498104066;362.738258169188;0.00204631720403371;0.00020519930885182;3.0487561791847;4.74326625683551;8.05395438803697;2545.41330589777;2256.14707627785;"2012-04";2012;"04";13.61;38.15;353.799576051289;2555.46099;2265.05292;0.0534651381144876;1.5514610987404
2012-04-17;50;14.38;38.1;2563.46259;2262.25236;0.145;0.088;0.43;NA;NA;NA;NA;0.0340300597883564;1.40398303812533;2;4;16;1;5;8.12719208150494;1.30647565425877e-05;348.260368240556;349.533013512433;348.180466548042;349.452941747681;350.620993340766;358.293747973199;0.00203639138455436;0.00021279621890305;3.16782784510126;4.92074515913528;8.07128687825158;2556.73434173228;2256.31468976378;"2012-04";2012;"04";14.38;38.1;349.533013512433;2563.46259;2262.25236;0.0340300597883564;1.40398303812533
2012-04-25;50;13.31;38.19;2569.21374;NA;0.025;2.085;0.01;NA;NA;NA;NA;0.0923403970411291;1.96636445488636;2;4;17;NA;NA;8.14392062596658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.07131811580988;2556.43158208955;NA;"2012-04";2012;"04";13.31;38.19;348.554488028607;2569.21374;2266.77346845853;0.0923403970411291;1.96636445488636
2012-05-02;50;NA;NA;NA;NA;0.095;0.306;0.21;NA;NA;NA;NA;NA;NA;2;5;18;NA;NA;8.13652839955812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.06747220342731;NA;NA;"2012-05";2012;"05";13.5350776055527;38.18;355.110934256698;2568.41992475265;2268.51438737226;0.0729066379015146;1.79840057002233
2012-05-09;50;14.37;38.17;2564.0127;2268.9537;0.28;0.173;0.24;NA;NA;NA;NA;0.0534728787619001;1.6304366851583;2;5;19;1;5;8.11631119591317;1.34610915466195e-05;358.856830565654;360.168381006708;358.774477839946;360.085852956192;361.289366914097;369.196692219873;0.0020466819988662;0.00020881060958717;3.10694112521029;4.82609928865881;8.06031435328226;2552.59320408698;2258.8483259104;"2012-05";2012;"05";14.37;38.17;360.168381006708;2564.0127;2268.9537;0.0534728787619001;1.6304366851583
2012-05-15;50;15.89;38.11;2561.61222;2257.05132;0.035;0.034;0.11;NA;NA;NA;NA;0.0340411282162964;1.46960413528068;2;5;20;1;5;8.10940525407072;1.30867803832488e-05;365.08962713854;366.398436391057;365.002536151591;366.311166229498;367.551354787078;375.440511680695;0.00202833080084862;0.00021563373876812;3.22116788311315;4.98704720355321;8.0769027024788;2554.21842980845;2250.5366087641;"2012-05";2012;"05";15.89;38.11;366.398436391057;2561.61222;2257.05132;0.0340411282162964;1.46960413528068
2012-05-22;50;16.09;38.18;2570.61402;2264.15274;0.018;0.052;0.1;NA;NA;NA;NA;0.0340408933970156;1.49585411556029;2;5;21;1;5;8.10738168863084;1.31173604554003e-05;368.262038774639;369.578886211343;368.173735183946;369.490401786986;370.743434604739;378.680829317829;0.00203384515248298;0.00021719022706161;3.24443966799621;5.02061604961341;8.07796516546715;2558.49483394447;2253.47836877947;"2012-05";2012;"05";16.09;38.18;369.578886211343;2570.61402;2264.15274;0.0340408933970156;1.49585411556029
2012-05-29;50;14.99;38.16;2563.46259;2264.00271;NA;NA;0.32;NA;NA;NA;NA;NA;NA;2;5;22;1;5;8.11417776964969;1.32764508209781e-05;360.635638660623;361.943327713961;360.551494111264;361.859006498072;363.07495492484;370.958326118649;0.00203873164475387;0.00021199461442514;3.15890647332477;4.9003113722053;8.06776988933201;2552.71431918239;2254.51003616352;"2012-05";2012;"05";14.99;38.16;361.943327713961;2563.46259;2264.00271;0.0340376224305626;1.45049331300355
2012-06-05;50;15.1;38.14;2561.16213;2262.10233;0.048;0.026;0.36;NA;NA;NA;NA;0.0340343514641097;1.40513251044682;2;6;23;1;5;8.11235762995014;1.32932506617827e-05;362.25089065573;363.562603290576;362.166139567469;363.477674698993;364.700194182029;372.607702334943;0.00203712882835242;0.00021168025098578;3.15546008959918;4.89383885647797;8.06765775355876;2551.76090561091;2253.7988605139;"2012-06";2012;"06";15.1;38.14;363.562603290576;2561.16213;2262.10233;0.0340343514641097;1.40513251044682
2012-06-13;50;14.44;38.15;2562.41238;2268.15354;NA;NA;0.25;NA;NA;NA;NA;NA;NA;2;6;24;1;5;8.11438461415871;1.3493545767743e-05;360.450136208349;361.766337047147;360.367270195555;361.683294889125;362.892876167703;370.828161933315;0.00204627915597752;0.00020838083825473;3.10144467818433;4.81689356215186;8.05948207869609;2552.33736408912;2259.2355051114;"2012-06";2012;"06";14.44;38.15;361.766337047147;2562.41238;2268.15354;0.0340328091196207;1.44250322710556
2012-06-19;50;14.65;38.13;2561.46219;2267.35338;0.086;0.141;0.32;NA;NA;NA;NA;0.0340312667751317;1.4798739437643;2;6;25;1;5;8.11123597446946;1.35252541491775e-05;363.571467351793;364.895522971986;363.4874167413;364.811294532253;366.03355639636;374.015966814452;0.00204550463922809;0.00020832348662272;3.10245622312832;4.81635268924016;8.05959497211783;2552.72916915814;2259.62309047994;"2012-06";2012;"06";14.65;38.13;364.895522971986;2561.46219;2267.35338;0.0340312667751317;1.4798739437643
2012-06-26;50;15.23;38.12;2559.66183;2257.20135;0.009;0.058;0.27;NA;NA;NA;NA;0.0340358388559034;1.38866222532086;2;6;26;1;5;8.11633616448519;1.30893650609448e-05;358.052546866138;359.346911185687;357.968509814223;359.262698641024;360.472368923817;368.275155456449;0.00203023314625696;0.00021387883868208;3.18964345309499;4.94549357567027;8.07362561068528;2551.60413273872;2250.09578436516;"2012-06";2012;"06";15.23;38.12;359.346911185687;2559.66183;2257.20135;0.0340358388559034;1.38866222532086
2012-07-03;50;14.79;38.12;2559.11172;2263.70265;0.075;0.069;0.4;NA;NA;NA;NA;0.0437561423372384;1.65495453906622;3;7;27;1;5;8.1116177811334;1.34409570109966e-05;362.822186791057;364.141159479522;362.738000393827;364.056795523718;365.278003077486;373.229616228184;0.00204112304016286;0.00020913865282614;3.11579007066367;4.83562005438207;8.06213733980264;2551.0557544596;2256.57661857293;"2012-07";2012;"07";14.79;38.12;364.141159479522;2559.11172;2263.70265;0.0437561423372384;1.65495453906622
2012-07-10;50;14.84;38.11;2557.41138;2260.65204;0.014;0.073;0.33;NA;NA;NA;NA;0.0340331810692647;1.4439792539388;3;7;28;1;5;8.11343868009907;1.33449761487949e-05;360.756746250775;362.067373151965;360.672933901929;361.983384231735;363.198156917827;371.099401716077;0.00203732227037709;0.00020998479347411;3.12896583147477;4.85556863040718;8.06472207248666;2550.02971503542;2254.12693571241;"2012-07";2012;"07";14.84;38.11;362.067373151965;2557.41138;2260.65204;0.0340331810692647;1.4439792539388
2012-07-17;50;15.51;38.09;2557.61142;2254.55082;0.028;0.067;0.18;NA;NA;NA;NA;0.0243133749063317;1.46950037933869;3;7;29;1;5;8.113616974729;1.30685426047758e-05;360.435565845198;361.733924352263;360.350388685824;361.648570436439;362.869122223882;370.69568805202;0.00202711191822386;0.00021437035917135;3.19976920426971;4.95819645916231;8.07524013571256;2551.56823208191;2249.22371121029;"2012-07";2012;"07";15.51;38.09;361.733924352263;2557.61142;2254.55082;0.0243133749063317;1.46950037933869
2012-07-24;50;16.28;38.02;2553.61062;2243.4486;0;0.045;0.19;NA;NA;NA;NA;0.0340464588848887;1.41341442170695;3;7;30;1;5;8.11454907980894;1.27185846226178e-05;358.757668915697;360.037436408107;358.671349136154;359.950940603338;361.173430875229;368.887124961743;0.00201150922930663;0.00021922078607075;3.28004615488239;5.07393286966912;8.08804627152547;2552.26732140978;2242.26845870594;"2012-07";2012;"07";16.28;38.02;360.037436408107;2553.61062;2243.4486;0.0340464588848887;1.41341442170695
2012-07-31;50;14.95;38.13;2564.16273;2270.70405;0.036;0.148;0.3;NA;NA;NA;NA;0.0340334868391957;1.60540819347177;3;7;31;1;5;8.10515696904432;1.36422640100929e-05;370.063118315657;371.405688904737;369.976882367538;371.319271725787;372.566550148517;380.6602493343;0.00204890571569345;0.00020815607029645;3.10206744792255;4.8126301282678;8.05817561842463;2555.42050196696;2262.96233674272;"2012-07";2012;"07";14.95;38.13;371.405688904737;2564.16273;2270.70405;0.0340334868391957;1.60540819347177
2012-08-07;50;14.39;38.14;2566.86327;2261.55222;0.046;0.207;0.27;NA;NA;NA;NA;0.0340291088220466;1.6227023606856;3;8;32;1;5;8.13278508120776;1.28710250749989e-05;343.277925795938;344.532196917983;343.199122123049;344.453225555604;345.604697040674;353.166663261418;0.00203319825195534;0.00021548294296965;3.20701837615203;4.98141504722413;8.07700024326582;2557.44111851075;2253.25076979549;"2012-08";2012;"08";14.39;38.14;344.532196917983;2566.86327;2261.55222;0.0340291088220466;1.6227023606856
2012-08-14;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;8;33;NA;NA;8.12873899673948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.07692621299215;NA;NA;"2012-08";2012;"08";14.6449612503777;38.13;349.662168288502;2560.91791705876;2256.2208654339;0.0372760016607041;1.55192151186542
2012-08-21;50;14.88;38.12;2555.511;2254.75086;NA;NA;0.24;NA;NA;NA;NA;NA;NA;3;8;34;1;5;8.1195132682185;1.30892253304447e-05;354.291200142403;355.577673589138;354.208797032034;355.495097037489;356.688521319384;364.444111248039;0.00202913269212146;0.00021252894254809;3.16694631627065;4.91405647461243;8.07138487541659;2547.46636935992;2247.65300839454;"2012-08";2012;"08";14.88;38.12;355.577673589138;2555.511;2254.75086;0.0405228944993615;1.48114066304524
2012-08-28;50;16.12;38.1;2555.61102;2243.29857;0.007;0.057;0.21;NA;NA;NA;NA;0.043769787338019;1.41035981422506;3;8;35;1;5;8.11924785013398;1.26131592431971e-05;354.26383213959;355.530123511022;354.1788679113;355.444985402368;356.650657902785;364.283289839237;0.00201019741933946;0.00022048799141734;3.29581019523971;5.09996855766971;8.09026368502513;2548.90337952756;2237.41064724409;"2012-08";2012;"08";16.12;38.1;355.530123511022;2555.61102;2243.29857;0.043769787338019;1.41035981422506
2012-09-05;50;17.69;38.1;2553.76065;2236.74726;0.007;0.034;0.26;NA;NA;NA;NA;0.0243255450175577;1.51499494369349;3;9;36;1;5;8.10284200623068;1.25778348676132e-05;369.823070874068;371.11907915241;369.731300521117;371.027127658818;372.301230521789;380.111349404367;0.00199993040989096;0.00022423901524142;3.36603334628964;5.18939121216729;8.0980693591318;2547.05786614173;2230.87653228346;"2012-09";2012;"09";17.69;38.1;371.11907915241;2553.76065;2236.74726;0.0243255450175577;1.51499494369349
2012-09-11;50;14.52;38.12;2558.76165;2263.50261;0.048;0.095;0.31;NA;NA;NA;NA;0.0243075493247108;1.64513493829643;3;9;37;1;5;8.11563054099868;1.34027320973516e-05;358.837074830664;360.146047860389;358.754416787753;360.063214425472;361.268204647093;369.159826935126;0.00204119358590065;0.00020890629200198;3.11045096702365;4.83013144912636;8.06195903122022;2550.7067864638;2256.37720828961;"2012-09";2012;"09";14.52;38.12;360.146047860389;2558.76165;2263.50261;0.0243075493247108;1.64513493829643
2012-09-18;50;14.83;38.11;2557.26135;2264.15274;0.051;0.039;0.25;NA;NA;NA;NA;0.0145856172733079;1.49162245981696;3;9;38;1;5;8.10760476761971;1.35657630097687e-05;366.614353301912;367.946439004541;366.529202651768;367.861108919768;369.095491596849;377.126114623399;0.0020429151377248;0.00020767183926542;3.09443040292798;4.8020799765308;8.05876413170107;2549.88011807924;2257.6175313566;"2012-09";2012;"09";14.83;38.11;367.946439004541;2557.26135;2264.15274;0.0145856172733079;1.49162245981696
2012-09-25;50;14.35;38.12;2559.36177;2261.75226;0.08;0.231;0.39;NA;NA;NA;NA;0.043751995568321;1.64507503336887;3;9;39;1;5;8.12203325914894;1.32402951306984e-05;352.656273631281;353.945482170417;352.575418673253;353.864454995887;355.046945925432;362.819592978367;0.00203819562447862;0.00021031634039067;3.13027915818805;4.86267822452796;8.06569675635071;2551.30501731375;2254.6323683106;"2012-09";2012;"09";14.35;38.12;353.945482170417;2559.36177;2261.75226;0.043751995568321;1.64507503336887
2012-10-02;50;19.32;38.14;2560.21194;2233.59663;0.062;0.027;0.36;NA;NA;NA;NA;0.0340685747452003;1.11355570024312;4;10;40;1;5;8.09158474759433;1.23888451342057e-05;381.566536627879;382.876685927115;381.468925129207;382.778889021748;384.109091181483;392.002754604483;0.00198980432837031;0.00023140345649547;3.48958893518245;5.35783777018492;8.11184324126275;2550.81420346093;2225.39779601468;"2012-10";2012;"10";19.32;38.14;382.876685927115;2560.21194;2233.59663;0.0340685747452003;1.11355570024312
2012-10-09;50;19.75;38.19;2545.85907;2233.49661;0.092;0.002;0.28;NA;NA;NA;NA;0.0535402687557524;1.26452380206768;4;10;41;1;5;8.06398776003508;1.31329512823479e-05;409.460244659142;410.858692881796;409.354718594048;410.752968421485;412.184649074189;420.609853358943;0.00199846949110917;0.00022189416760848;3.34954249876986;5.13693103659628;8.0907608839781;2533.19310447761;2222.38468656716;"2012-10";2012;"10";19.75;38.19;410.858692881796;2545.85907;2233.49661;0.0535402687557524;1.26452380206768
2012-10-16;50;15.25;38.08;2549.85987;2256.15114;0.234;0.007;0.18;NA;NA;NA;NA;0.0340370115410948;1.57153744715455;4;10;42;1;5;8.1033900816245;1.35116739669251e-05;369.74412305545;371.0804303598;369.65732132921;370.993447436146;372.242786272647;380.298396018469;0.00203461220705218;0.00020802725898088;3.10338205036808;4.81163451130447;8.06105098769699;2544.50302153361;2251.41132668067;"2012-10";2012;"10";15.25;38.08;371.0804303598;2549.85987;2256.15114;0.0340370115410948;1.57153744715455
2012-10-23;50;18.86;38.21;2563.86267;2233.84668;0.053;0.013;0.16;NA;NA;NA;NA;0.0535272856613705;1.34888759866654;4;10;43;1;5;8.10251652909659;1.21871284207807e-05;370.68649404367;371.966608162884;370.592394863862;371.872328302699;373.160453840698;380.873611518914;0.00198826837818041;0.0002333911733988;3.51269637457267;5.3994705106248;8.11573082799894;2549.77182570008;2221.56958492541;"2012-10";2012;"10";18.86;38.21;371.966608162884;2563.86267;2233.84668;0.0535272856613705;1.34888759866654
2012-10-30;50;20;38.24;2561.21214;2229.24576;0.067;0.03;0.23;NA;NA;NA;NA;0.0340720306880208;1.41447601684841;4;10;44;1;5;8.08814982517617;1.22498118752461e-05;384.676892738446;385.986575491906;384.577332230488;385.886828954046;387.234207449187;395.124373993983;0.00198190681956986;0.00023508912855488;3.55027610762559;5.44105856189168;8.11883025472123;2545.13758682008;2215.25467782427;"2012-10";2012;"10";20;38.24;385.986575491906;2561.21214;2229.24576;0.0340720306880208;1.41447601684841
